id (DMA),year,month,week,after,close,sales
51,2011,10,41,0,0,320
51,2011,10,42,0,0,335
51,2011,10,43,1,0,387
51,2011,10,44,1,0,348
51,2011,10,45,1,0,352
51,2011,11,46,1,0,288
51,2011,11,47,1,0,489
51,2011,11,48,1,0,525
51,2011,11,49,1,0,645
51,2011,12,50,1,0,333
51,2011,12,51,1,0,246
51,2011,12,52,1,0,231
51,2011,12,53,1,0,161
51,2012,1,1,1,0,192
51,2012,1,2,1,0,164
51,2012,1,3,1,0,156
51,2012,1,4,1,0,246
51,2012,1,5,1,0,199
51,2012,1,6,1,0,223
51,2012,2,7,1,0,293
51,2012,2,8,1,0,370
51,2012,2,9,1,0,288
51,2012,2,10,1,0,159
51,2012,3,11,1,0,110
51,2012,3,12,1,0,126
51,2012,3,13,1,0,131
51,2012,3,14,1,0,106
52,2011,4,17,0,0,2131
52,2011,4,18,0,0,5218
52,2011,5,19,0,0,1070
52,2011,5,20,0,0,1060
52,2011,5,21,0,0,3138
52,2011,5,22,0,0,3997
52,2011,5,23,0,0,2903
52,2011,6,24,0,0,1849
52,2011,6,25,0,0,1925
52,2011,6,26,0,0,4846
52,2011,6,27,0,0,1743
52,2011,7,28,0,0,1667
52,2011,7,29,0,0,2837
52,2011,7,30,0,0,1325
52,2011,7,31,0,0,1192
52,2011,8,32,0,0,2470
52,2011,8,33,0,0,4176
52,2011,8,34,0,0,7025
52,2011,8,35,0,0,1479
52,2011,8,36,0,0,4021
52,2011,9,37,0,0,3019
52,2011,9,38,0,0,2769
52,2011,9,39,0,0,4495
52,2011,9,40,0,0,1759
52,2011,10,41,0,0,2375
52,2011,10,42,0,0,1903
52,2011,10,43,1,0,3060
52,2011,10,44,1,0,2047
52,2011,10,45,1,0,1901
52,2011,11,46,1,0,1591
52,2011,11,47,1,0,4300
52,2011,11,48,1,0,2497
52,2011,11,49,1,0,5517
52,2011,12,50,1,0,2393
52,2011,12,51,1,0,4956
52,2011,12,52,1,0,1153
52,2011,12,53,1,0,1998
52,2012,1,1,1,0,1442
52,2012,1,2,1,0,1533
52,2012,1,3,1,0,2033
52,2012,1,4,1,0,1160
52,2012,1,5,1,0,1036
52,2012,1,6,1,0,1109
52,2012,2,7,1,0,1444
52,2012,2,8,1,0,1376
52,2012,2,9,1,0,1809
52,2012,2,10,1,0,3166
52,2012,3,11,1,0,2248
52,2012,3,12,1,0,1591
52,2012,3,13,1,0,2397
52,2012,3,14,1,0,1901
53,2011,4,17,0,0,31827
53,2011,4,18,0,0,42544
53,2011,5,19,0,0,15711
53,2011,5,20,0,0,13468
53,2011,5,21,0,0,43516
53,2011,5,22,0,0,64904
53,2011,5,23,0,0,33602
53,2011,6,24,0,0,26546
53,2011,6,25,0,0,32919
53,2011,6,26,0,0,19983
53,2011,6,27,0,0,14372
53,2011,7,28,0,0,23430
53,2011,7,29,0,0,13063
53,2011,7,30,0,0,20834
53,2011,7,31,0,0,13726
53,2011,8,32,0,0,26353
53,2011,8,33,0,0,15791
53,2011,8,34,0,0,27257
53,2011,8,35,0,0,25801
53,2011,8,36,0,0,22974
53,2011,9,37,0,0,49793
53,2011,9,38,0,0,12329
53,2011,9,39,0,0,35984
53,2011,9,40,0,0,27438
53,2011,10,41,0,0,42127
53,2011,10,42,0,0,25375
53,2011,10,43,1,0,24717
53,2011,10,44,1,0,25117
53,2011,10,45,1,0,33549
53,2011,11,46,1,0,38480
53,2011,11,47,1,0,40895
53,2011,11,48,1,0,50483
53,2011,11,49,1,0,70825
53,2011,12,50,1,0,64591
53,2011,12,51,1,0,41367
53,2011,12,52,1,0,41935
53,2011,12,53,1,0,53109
53,2012,1,1,1,0,33708
53,2012,1,2,1,0,19085
53,2012,1,3,1,0,12649
53,2012,1,4,1,0,12167
53,2012,1,5,1,0,10302
53,2012,1,6,1,0,19014
53,2012,2,7,1,0,15016
53,2012,2,8,1,0,17647
53,2012,2,9,1,0,17213
53,2012,2,10,1,0,35001
53,2012,3,11,1,0,16108
53,2012,3,12,1,0,15547
53,2012,3,13,1,0,15369
53,2012,3,14,1,0,15099
54,2011,4,17,0,1,711
54,2011,4,18,0,1,1337
54,2011,5,19,0,1,1869
54,2011,5,20,0,1,661
54,2011,5,21,0,1,669
54,2011,5,22,0,1,819
54,2011,5,23,0,1,1181
54,2011,6,24,0,1,820
54,2011,6,25,0,1,2425
54,2011,6,26,0,1,710
54,2011,6,27,0,1,882
54,2011,7,28,0,1,1005
54,2011,7,29,0,1,1470
54,2011,7,30,0,1,1112
54,2011,7,31,0,1,1233
54,2011,8,32,0,1,1472
54,2011,8,33,0,1,511
54,2011,8,34,0,1,843
54,2011,8,35,0,1,471
54,2011,8,36,0,1,639
54,2011,9,37,0,1,2032
54,2011,9,38,0,1,899
54,2011,9,39,0,1,417
54,2011,9,40,0,1,988
54,2011,10,41,0,1,1180
54,2011,10,42,0,1,566
54,2011,10,43,1,1,1035
54,2011,10,44,1,1,673
54,2011,10,45,1,1,663
54,2011,11,46,1,1,650
54,2011,11,47,1,1,2173
54,2011,11,48,1,1,495
54,2011,11,49,1,1,2804
54,2011,12,50,1,1,536
54,2011,12,51,1,1,1254
54,2011,12,52,1,1,779
54,2011,12,53,1,1,981
54,2012,1,1,1,1,351
54,2012,1,2,1,1,397
54,2012,1,3,1,1,809
54,2012,1,4,1,1,314
54,2012,1,5,1,1,586
54,2012,1,6,1,1,425
54,2012,2,7,1,1,290
54,2012,2,8,1,1,1059
54,2012,2,9,1,1,570
54,2012,2,10,1,1,1687
54,2012,3,11,1,1,498
54,2012,3,12,1,1,475
54,2012,3,13,1,1,492
54,2012,3,14,1,1,470
55,2011,4,17,0,1,1189
55,2011,4,18,0,1,2647
55,2011,5,19,0,1,1267
55,2011,5,20,0,1,956
55,2011,5,21,0,1,1102
55,2011,5,22,0,1,641
55,2011,5,23,0,1,1174
55,2011,6,24,0,1,731
55,2011,6,25,0,1,906
55,2011,6,26,0,1,898
55,2011,6,27,0,1,1769
55,2011,7,28,0,1,923
55,2011,7,29,0,1,472
55,2011,7,30,0,1,935
55,2011,7,31,0,1,612
55,2011,8,32,0,1,449
55,2011,8,33,0,1,976
55,2011,8,34,0,1,720
55,2011,8,35,0,1,953
55,2011,8,36,0,1,1404
55,2011,9,37,0,1,1241
55,2011,9,38,0,1,1379
55,2011,9,39,0,1,464
55,2011,9,40,0,1,1071
55,2011,10,41,0,1,1611
55,2011,10,42,0,1,715
55,2011,10,43,1,1,979
55,2011,10,44,1,1,1025
55,2011,10,45,1,1,870
55,2011,11,46,1,1,628
55,2011,11,47,1,1,1037
55,2011,11,48,1,1,2086
55,2011,11,49,1,1,1645
55,2011,12,50,1,1,1256
55,2011,12,51,1,1,673
55,2011,12,52,1,1,536
55,2011,12,53,1,1,1484
55,2012,1,1,1,1,842
55,2012,1,2,1,1,1097
55,2012,1,3,1,1,492
55,2012,1,4,1,1,419
55,2012,1,5,1,1,776
55,2012,1,6,1,1,675
55,2012,2,7,1,1,558
55,2012,2,8,1,1,371
55,2012,2,9,1,1,1173
55,2012,2,10,1,1,1099
55,2012,3,11,1,1,470
55,2012,3,12,1,1,466
55,2012,3,13,1,1,447
55,2012,3,14,1,1,509
56,2011,4,17,0,1,22678
56,2011,4,18,0,1,12269
56,2011,5,19,0,1,43869
56,2011,5,20,0,1,15212
56,2011,5,21,0,1,42585
56,2011,5,22,0,1,13491
56,2011,5,23,0,1,15179
56,2011,6,24,0,1,11195
56,2011,6,25,0,1,13967
56,2011,6,26,0,1,14858
56,2011,6,27,0,1,21544
56,2011,7,28,0,1,14987
56,2011,7,29,0,1,12995
56,2011,7,30,0,1,25821
56,2011,7,31,0,1,12919
56,2011,8,32,0,1,6770
56,2011,8,33,0,1,20783
56,2011,8,34,0,1,19766
56,2011,8,35,0,1,10026
56,2011,8,36,0,1,20848
56,2011,9,37,0,1,37342
56,2011,9,38,0,1,13957
56,2011,9,39,0,1,14701
56,2011,9,40,0,1,40800
56,2011,10,41,0,1,21573
56,2011,10,42,0,1,15834
56,2011,10,43,1,1,32034
56,2011,10,44,1,1,10307
56,2011,10,45,1,1,10017
56,2011,11,46,1,1,20505
56,2011,11,47,1,1,15325
56,2011,11,48,1,1,20718
56,2011,11,49,1,1,22397
56,2011,12,50,1,1,16149
56,2011,12,51,1,1,12059
56,2011,12,52,1,1,11364
56,2011,12,53,1,1,13418
56,2012,1,1,1,1,7296
56,2012,1,2,1,1,9833
56,2012,1,3,1,1,19706
56,2012,1,4,1,1,11497
56,2012,1,5,1,1,12079
56,2012,1,6,1,1,16654
56,2012,2,7,1,1,9426
56,2012,2,8,1,1,13905
56,2012,2,9,1,1,9438
56,2012,2,10,1,1,10966
56,2012,3,11,1,1,17057
56,2012,3,12,1,1,12930
56,2012,3,13,1,1,17169
56,2012,3,14,1,1,17886
57,2011,4,17,0,1,8085
57,2011,4,18,0,1,8175
57,2011,5,19,0,1,7594
57,2011,5,20,0,1,4726
57,2011,5,21,0,1,6243
57,2011,5,22,0,1,5606
57,2011,5,23,0,1,9529
57,2011,6,24,0,1,28325
57,2011,6,25,0,1,5416
57,2011,6,26,0,1,6351
57,2011,6,27,0,1,4611
57,2011,7,28,0,1,7669
57,2011,7,29,0,1,4894
57,2011,7,30,0,1,2632
57,2011,7,31,0,1,11532
57,2011,8,32,0,1,4883
57,2011,8,33,0,1,4643
57,2011,8,34,0,1,4947
57,2011,8,35,0,1,3348
57,2011,8,36,0,1,4555
57,2011,9,37,0,1,6548
57,2011,9,38,0,1,5627
57,2011,9,39,0,1,4684
57,2011,9,40,0,1,7303
57,2011,10,41,0,1,5259
57,2011,10,42,0,1,8576
57,2011,10,43,1,1,8904
57,2011,10,44,1,1,6235
57,2011,10,45,1,1,3291
57,2011,11,46,1,1,7833
57,2011,11,47,1,1,8211
57,2011,11,48,1,1,2926
57,2011,11,49,1,1,16397
57,2011,12,50,1,1,7245
57,2011,12,51,1,1,3077
57,2011,12,52,1,1,6468
57,2011,12,53,1,1,3864
57,2012,1,1,1,1,7112
57,2012,1,2,1,1,2817
57,2012,1,3,1,1,4985
57,2012,1,4,1,1,3576
57,2012,1,5,1,1,5868
57,2012,1,6,1,1,5804
57,2012,2,7,1,1,1902
57,2012,2,8,1,1,2789
57,2012,2,9,1,1,5488
57,2012,2,10,1,1,4085
57,2012,3,11,1,1,1665
57,2012,3,12,1,1,1898
57,2012,3,13,1,1,1818
57,2012,3,14,1,1,1819
58,2011,4,17,0,0,5861
58,2011,4,18,0,0,12351
58,2011,5,19,0,0,8935
58,2011,5,20,0,0,10542
58,2011,5,21,0,0,13581
58,2011,5,22,0,0,15727
58,2011,5,23,0,0,8386
58,2011,6,24,0,0,20048
58,2011,6,25,0,0,9288
58,2011,6,26,0,0,16162
58,2011,6,27,0,0,13774
58,2011,7,28,0,0,11135
58,2011,7,29,0,0,4840
58,2011,7,30,0,0,18990
58,2011,7,31,0,0,11994
58,2011,8,32,0,0,10316
58,2011,8,33,0,0,8041
58,2011,8,34,0,0,7315
58,2011,8,35,0,0,7894
58,2011,8,36,0,0,11759
58,2011,9,37,0,0,23082
58,2011,9,38,0,0,11462
58,2011,9,39,0,0,6727
58,2011,9,40,0,0,5796
58,2011,10,41,0,0,9104
58,2011,10,42,0,0,10794
58,2011,10,43,1,0,8250
58,2011,10,44,1,0,6302
58,2011,10,45,1,0,11628
58,2011,11,46,1,0,5561
58,2011,11,47,1,0,7941
58,2011,11,48,1,0,8977
58,2011,11,49,1,0,16438
58,2011,12,50,1,0,9551
58,2011,12,51,1,0,12748
58,2011,12,52,1,0,12646
58,2011,12,53,1,0,6407
58,2012,1,1,1,0,8033
58,2012,1,2,1,0,8015
58,2012,1,3,1,0,6417
58,2012,1,4,1,0,3722
58,2012,1,5,1,0,7437
58,2012,1,6,1,0,4485
58,2012,2,7,1,0,7492
58,2012,2,8,1,0,4820
58,2012,2,9,1,0,5702
58,2012,2,10,1,0,7207
58,2012,3,11,1,0,6290
58,2012,3,12,1,0,6769
58,2012,3,13,1,0,4718
58,2012,3,14,1,0,7637
59,2011,4,17,0,0,21304
59,2011,4,18,0,0,15000
59,2011,5,19,0,0,14350
59,2011,5,20,0,0,21605
59,2011,5,21,0,0,12459
59,2011,5,22,0,0,18970
59,2011,5,23,0,0,35149
59,2011,6,24,0,0,26917
59,2011,6,25,0,0,13089
59,2011,6,26,0,0,14740
59,2011,6,27,0,0,15790
59,2011,7,28,0,0,10742
59,2011,7,29,0,0,20478
59,2011,7,30,0,0,16340
59,2011,7,31,0,0,14826
59,2011,8,32,0,0,10036
59,2011,8,33,0,0,15976
59,2011,8,34,0,0,19541
59,2011,8,35,0,0,16004
59,2011,8,36,0,0,12755
59,2011,9,37,0,0,20044
59,2011,9,38,0,0,8230
59,2011,9,39,0,0,24232
59,2011,9,40,0,0,17288
59,2011,10,41,0,0,14292
59,2011,10,42,0,0,19574
59,2011,10,43,1,0,22696
59,2011,10,44,1,0,16866
59,2011,10,45,1,0,15474
59,2011,11,46,1,0,9533
59,2011,11,47,1,0,32332
59,2011,11,48,1,0,18845
59,2011,11,49,1,0,46917
59,2011,12,50,1,0,16444
59,2011,12,51,1,0,20390
59,2011,12,52,1,0,20848
59,2011,12,53,1,0,13122
59,2012,1,1,1,0,18819
59,2012,1,2,1,0,17250
59,2012,1,3,1,0,6039
59,2012,1,4,1,0,8427
59,2012,1,5,1,0,4481
59,2012,1,6,1,0,14714
59,2012,2,7,1,0,14479
59,2012,2,8,1,0,7840
59,2012,2,9,1,0,19925
59,2012,2,10,1,0,16772
59,2012,3,11,1,0,4728
59,2012,3,12,1,0,3936
59,2012,3,13,1,0,4235
59,2012,3,14,1,0,4323
60,2011,4,17,0,1,48814
60,2011,4,18,0,1,91079
60,2011,5,19,0,1,62219
60,2011,5,20,0,1,47187
60,2011,5,21,0,1,43113
60,2011,5,22,0,1,68583
60,2011,5,23,0,1,48633
60,2011,6,24,0,1,74893
60,2011,6,25,0,1,96938
60,2011,6,26,0,1,36347
60,2011,6,27,0,1,32683
60,2011,7,28,0,1,31945
60,2011,7,29,0,1,35324
60,2011,7,30,0,1,59694
60,2011,7,31,0,1,51494
60,2011,8,32,0,1,46464
60,2011,8,33,0,1,74768
60,2011,8,34,0,1,47677
60,2011,8,35,0,1,40110
60,2011,8,36,0,1,44155
60,2011,9,37,0,1,66798
60,2011,9,38,0,1,47338
60,2011,9,39,0,1,31461
60,2011,9,40,0,1,38879
60,2011,10,41,0,1,41547
60,2011,10,42,0,1,62079
60,2011,10,43,1,1,59621
60,2011,10,44,1,1,53258
60,2011,10,45,1,1,82983
60,2011,11,46,1,1,31743
60,2011,11,47,1,1,58845
60,2011,11,48,1,1,72807
60,2011,11,49,1,1,143092
60,2011,12,50,1,1,44114
60,2011,12,51,1,1,41717
60,2011,12,52,1,1,62993
60,2011,12,53,1,1,50139
60,2012,1,1,1,1,31701
60,2012,1,2,1,1,31257
60,2012,1,3,1,1,23947
60,2012,1,4,1,1,37530
60,2012,1,5,1,1,26875
60,2012,1,6,1,1,45112
60,2012,2,7,1,1,46211
60,2012,2,8,1,1,32449
60,2012,2,9,1,1,49699
60,2012,2,10,1,1,85935
60,2012,3,11,1,1,14159
60,2012,3,12,1,1,18352
60,2012,3,13,1,1,16721
60,2012,3,14,1,1,18277
61,2011,4,17,0,0,15241
61,2011,4,18,0,0,12043
61,2011,5,19,0,0,25164
61,2011,5,20,0,0,13022
61,2011,5,21,0,0,12057
61,2011,5,22,0,0,14503
61,2011,5,23,0,0,11887
61,2011,6,24,0,0,8599
61,2011,6,25,0,0,14149
61,2011,6,26,0,0,11299
61,2011,6,27,0,0,12508
61,2011,7,28,0,0,8039
61,2011,7,29,0,0,13595
61,2011,7,30,0,0,13915
61,2011,7,31,0,0,16722
61,2011,8,32,0,0,11894
61,2011,8,33,0,0,21821
61,2011,8,34,0,0,5223
61,2011,8,35,0,0,11707
61,2011,8,36,0,0,13256
61,2011,9,37,0,0,17689
61,2011,9,38,0,0,7267
61,2011,9,39,0,0,7799
61,2011,9,40,0,0,12665
61,2011,10,41,0,0,19410
61,2011,10,42,0,0,8072
61,2011,10,43,1,0,8402
61,2011,10,44,1,0,8716
61,2011,10,45,1,0,8299
61,2011,11,46,1,0,12433
61,2011,11,47,1,0,5812
61,2011,11,48,1,0,15699
61,2011,11,49,1,0,35358
61,2011,12,50,1,0,9330
61,2011,12,51,1,0,27862
61,2011,12,52,1,0,6998
61,2011,12,53,1,0,11044
61,2012,1,1,1,0,9975
61,2012,1,2,1,0,13571
61,2012,1,3,1,0,8874
61,2012,1,4,1,0,8601
61,2012,1,5,1,0,4084
61,2012,1,6,1,0,5899
61,2012,2,7,1,0,7717
61,2012,2,8,1,0,7404
61,2012,2,9,1,0,11938
61,2012,2,10,1,0,7968
61,2012,3,11,1,0,4934
61,2012,3,12,1,0,5226
61,2012,3,13,1,0,4785
61,2012,3,14,1,0,4903
62,2011,4,17,0,1,2212
62,2011,4,18,0,1,1228
62,2011,5,19,0,1,2246
62,2011,5,20,0,1,1381
62,2011,5,21,0,1,1460
62,2011,5,22,0,1,2957
62,2011,5,23,0,1,3258
62,2011,6,24,0,1,5165
62,2011,6,25,0,1,1624
62,2011,6,26,0,1,2917
62,2011,6,27,0,1,1201
62,2011,7,28,0,1,1765
62,2011,7,29,0,1,1935
62,2011,7,30,0,1,1500
62,2011,7,31,0,1,2182
62,2011,8,32,0,1,1829
62,2011,8,33,0,1,1190
62,2011,8,34,0,1,1213
62,2011,8,35,0,1,1297
62,2011,8,36,0,1,3268
62,2011,9,37,0,1,5960
62,2011,9,38,0,1,1844
62,2011,9,39,0,1,1428
62,2011,9,40,0,1,1305
62,2011,10,41,0,1,3931
62,2011,10,42,0,1,1847
62,2011,10,43,1,1,1555
62,2011,10,44,1,1,1354
62,2011,10,45,1,1,1417
62,2011,11,46,1,1,1643
62,2011,11,47,1,1,3930
62,2011,11,48,1,1,2863
62,2011,11,49,1,1,3075
62,2011,12,50,1,1,2474
62,2011,12,51,1,1,1976
62,2011,12,52,1,1,1950
62,2011,12,53,1,1,610
62,2012,1,1,1,1,1472
62,2012,1,2,1,1,1133
62,2012,1,3,1,1,1280
62,2012,1,4,1,1,1097
62,2012,1,5,1,1,1759
62,2012,1,6,1,1,531
62,2012,2,7,1,1,1505
62,2012,2,8,1,1,1074
62,2012,2,9,1,1,2078
62,2012,2,10,1,1,1284
62,2012,3,11,1,1,2074
62,2012,3,12,1,1,2383
62,2012,3,13,1,1,2216
62,2012,3,14,1,1,2238
63,2011,4,17,0,1,12467
63,2011,4,18,0,1,38790
63,2011,5,19,0,1,26132
63,2011,5,20,0,1,13763
63,2011,5,21,0,1,15264
63,2011,5,22,0,1,10260
63,2011,5,23,0,1,27393
63,2011,6,24,0,1,16591
63,2011,6,25,0,1,19419
63,2011,6,26,0,1,22171
63,2011,6,27,0,1,16766
63,2011,7,28,0,1,14905
63,2011,7,29,0,1,38872
63,2011,7,30,0,1,27311
63,2011,7,31,0,1,15997
63,2011,8,32,0,1,21599
63,2011,8,33,0,1,10084
63,2011,8,34,0,1,12573
63,2011,8,35,0,1,15959
63,2011,8,36,0,1,17054
63,2011,9,37,0,1,16284
63,2011,9,38,0,1,8516
63,2011,9,39,0,1,27690
63,2011,9,40,0,1,20956
63,2011,10,41,0,1,6979
63,2011,10,42,0,1,22373
63,2011,10,43,1,1,22237
63,2011,10,44,1,1,4842
63,2011,10,45,1,1,6343
63,2011,11,46,1,1,14315
63,2011,11,47,1,1,27029
63,2011,11,48,1,1,14936
63,2011,11,49,1,1,65943
63,2011,12,50,1,1,9056
63,2011,12,51,1,1,14147
63,2011,12,52,1,1,16266
63,2011,12,53,1,1,8671
63,2012,1,1,1,1,8933
63,2012,1,2,1,1,12733
63,2012,1,3,1,1,18929
63,2012,1,4,1,1,11732
63,2012,1,5,1,1,9190
63,2012,1,6,1,1,14568
63,2012,2,7,1,1,9977
63,2012,2,8,1,1,5119
63,2012,2,9,1,1,24995
63,2012,2,10,1,1,20398
63,2012,3,11,1,1,4981
63,2012,3,12,1,1,4419
63,2012,3,13,1,1,4506
63,2012,3,14,1,1,5532
64,2011,4,17,0,1,221
64,2011,4,18,0,1,325
64,2011,5,19,0,1,311
64,2011,5,20,0,1,445
64,2011,5,21,0,1,298
64,2011,5,22,0,1,225
64,2011,5,23,0,1,476
64,2011,6,24,0,1,469
64,2011,6,25,0,1,330
64,2011,6,26,0,1,319
64,2011,6,27,0,1,376
64,2011,7,28,0,1,242
64,2011,7,29,0,1,186
64,2011,7,30,0,1,211
64,2011,7,31,0,1,287
64,2011,8,32,0,1,212
64,2011,8,33,0,1,368
64,2011,8,34,0,1,353
64,2011,8,35,0,1,422
64,2011,8,36,0,1,439
64,2011,9,37,0,1,268
64,2011,9,38,0,1,352
64,2011,9,39,0,1,332
64,2011,9,40,0,1,226
64,2011,10,41,0,1,182
64,2011,10,42,0,1,415
64,2011,10,43,1,1,255
64,2011,10,44,1,1,193
64,2011,10,45,1,1,129
64,2011,11,46,1,1,337
64,2011,11,47,1,1,559
64,2011,11,48,1,1,297
64,2011,11,49,1,1,745
64,2011,12,50,1,1,389
64,2011,12,51,1,1,312
64,2011,12,52,1,1,293
64,2011,12,53,1,1,142
64,2012,1,1,1,1,162
64,2012,1,2,1,1,279
64,2012,1,3,1,1,154
64,2012,1,4,1,1,79
64,2012,1,5,1,1,210
64,2012,1,6,1,1,200
64,2012,2,7,1,1,155
64,2012,2,8,1,1,261
64,2012,2,9,1,1,127
64,2012,2,10,1,1,257
64,2012,3,11,1,1,266
64,2012,3,12,1,1,212
64,2012,3,13,1,1,251
64,2012,3,14,1,1,295
65,2011,4,17,0,1,514
65,2011,4,18,0,1,784
65,2011,5,19,0,1,957
65,2011,5,20,0,1,336
65,2011,5,21,0,1,1114
65,2011,5,22,0,1,656
65,2011,5,23,0,1,860
65,2011,6,24,0,1,590
65,2011,6,25,0,1,643
65,2011,6,26,0,1,870
65,2011,6,27,0,1,1393
65,2011,7,28,0,1,875
65,2011,7,29,0,1,1565
65,2011,7,30,0,1,737
65,2011,7,31,0,1,480
65,2011,8,32,0,1,1314
65,2011,8,33,0,1,247
65,2011,8,34,0,1,271
65,2011,8,35,0,1,1182
65,2011,8,36,0,1,419
65,2011,9,37,0,1,759
65,2011,9,38,0,1,660
65,2011,9,39,0,1,844
65,2011,9,40,0,1,379
65,2011,10,41,0,1,566
65,2011,10,42,0,1,632
65,2011,10,43,1,1,410
65,2011,10,44,1,1,388
65,2011,10,45,1,1,1221
65,2011,11,46,1,1,777
65,2011,11,47,1,1,527
65,2011,11,48,1,1,496
65,2011,11,49,1,1,2390
65,2011,12,50,1,1,389
65,2011,12,51,1,1,975
65,2011,12,52,1,1,369
65,2011,12,53,1,1,755
65,2012,1,1,1,1,614
65,2012,1,2,1,1,317
65,2012,1,3,1,1,330
65,2012,1,4,1,1,474
65,2012,1,5,1,1,672
65,2012,1,6,1,1,694
65,2012,2,7,1,1,401
65,2012,2,8,1,1,295
65,2012,2,9,1,1,359
65,2012,2,10,1,1,573
65,2012,3,11,1,1,324
65,2012,3,12,1,1,330
65,2012,3,13,1,1,320
65,2012,3,14,1,1,296
66,2011,4,17,0,0,4499
66,2011,4,18,0,0,4425
66,2011,5,19,0,0,4467
66,2011,5,20,0,0,5649
66,2011,5,21,0,0,3441
66,2011,5,22,0,0,2645
66,2011,5,23,0,0,5285
66,2011,6,24,0,0,3834
66,2011,6,25,0,0,5318
66,2011,6,26,0,0,4580
66,2011,6,27,0,0,3091
66,2011,7,28,0,0,3056
66,2011,7,29,0,0,5460
66,2011,7,30,0,0,8619
66,2011,7,31,0,0,6239
66,2011,8,32,0,0,7811
66,2011,8,33,0,0,2415
66,2011,8,34,0,0,3097
66,2011,8,35,0,0,4006
66,2011,8,36,0,0,2513
66,2011,9,37,0,0,3534
66,2011,9,38,0,0,2639
66,2011,9,39,0,0,2599
66,2011,9,40,0,0,4260
66,2011,10,41,0,0,5965
66,2011,10,42,0,0,3856
66,2011,10,43,1,0,8079
66,2011,10,44,1,0,3306
66,2011,10,45,1,0,2003
66,2011,11,46,1,0,2116
66,2011,11,47,1,0,6089
66,2011,11,48,1,0,4143
66,2011,11,49,1,0,10344
66,2011,12,50,1,0,4027
66,2011,12,51,1,0,4859
66,2011,12,52,1,0,5714
66,2011,12,53,1,0,2753
66,2012,1,1,1,0,2241
66,2012,1,2,1,0,1917
66,2012,1,3,1,0,3362
66,2012,1,4,1,0,1925
66,2012,1,5,1,0,5221
66,2012,1,6,1,0,4549
66,2012,2,7,1,0,4165
66,2012,2,8,1,0,2237
66,2012,2,9,1,0,2644
66,2012,2,10,1,0,4996
66,2012,3,11,1,0,1628
66,2012,3,12,1,0,2238
66,2012,3,13,1,0,2036
66,2012,3,14,1,0,1813
67,2011,4,17,0,0,2476
67,2011,4,18,0,0,6024
67,2011,5,19,0,0,6894
67,2011,5,20,0,0,4219
67,2011,5,21,0,0,9955
67,2011,5,22,0,0,8409
67,2011,5,23,0,0,7528
67,2011,6,24,0,0,6358
67,2011,6,25,0,0,4608
67,2011,6,26,0,0,5793
67,2011,6,27,0,0,3324
67,2011,7,28,0,0,5926
67,2011,7,29,0,0,4603
67,2011,7,30,0,0,6583
67,2011,7,31,0,0,4709
67,2011,8,32,0,0,6364
67,2011,8,33,0,0,2711
67,2011,8,34,0,0,3306
67,2011,8,35,0,0,4257
67,2011,8,36,0,0,4137
67,2011,9,37,0,0,4700
67,2011,9,38,0,0,2541
67,2011,9,39,0,0,3608
67,2011,9,40,0,0,3494
67,2011,10,41,0,0,2753
67,2011,10,42,0,0,4185
67,2011,10,43,1,0,4631
67,2011,10,44,1,0,3406
67,2011,10,45,1,0,2275
67,2011,11,46,1,0,6540
67,2011,11,47,1,0,9512
67,2011,11,48,1,0,4492
67,2011,11,49,1,0,7249
67,2011,12,50,1,0,3505
67,2011,12,51,1,0,7937
67,2011,12,52,1,0,3179
67,2011,12,53,1,0,2926
67,2012,1,1,1,0,2517
67,2012,1,2,1,0,2834
67,2012,1,3,1,0,3193
67,2012,1,4,1,0,2142
67,2012,1,5,1,0,2795
67,2012,1,6,1,0,3450
67,2012,2,7,1,0,3836
67,2012,2,8,1,0,4896
67,2012,2,9,1,0,3466
67,2012,2,10,1,0,3350
67,2012,3,11,1,0,1868
67,2012,3,12,1,0,2198
67,2012,3,13,1,0,1893
67,2012,3,14,1,0,2027
68,2011,4,17,0,0,252
68,2011,4,18,0,0,193
68,2011,5,19,0,0,499
68,2011,5,20,0,0,356
68,2011,5,21,0,0,317
68,2011,5,22,0,0,193
68,2011,5,23,0,0,473
68,2011,6,24,0,0,257
68,2011,6,25,0,0,394
68,2011,6,26,0,0,337
68,2011,6,27,0,0,429
68,2011,7,28,0,0,245
68,2011,7,29,0,0,386
68,2011,7,30,0,0,475
68,2011,7,31,0,0,208
68,2011,8,32,0,0,345
68,2011,8,33,0,0,441
68,2011,8,34,0,0,606
68,2011,8,35,0,0,433
68,2011,8,36,0,0,270
68,2011,9,37,0,0,225
68,2011,9,38,0,0,158
68,2011,9,39,0,0,515
68,2011,9,40,0,0,349
68,2011,10,41,0,0,246
68,2011,10,42,0,0,329
68,2011,10,43,1,0,574
68,2011,10,44,1,0,567
68,2011,10,45,1,0,396
68,2011,11,46,1,0,303
68,2011,11,47,1,0,554
68,2011,11,48,1,0,201
68,2011,11,49,1,0,763
68,2011,12,50,1,0,233
68,2011,12,51,1,0,577
68,2011,12,52,1,0,243
68,2011,12,53,1,0,206
68,2012,1,1,1,0,220
68,2012,1,2,1,0,291
68,2012,1,3,1,0,266
68,2012,1,4,1,0,240
68,2012,1,5,1,0,182
68,2012,1,6,1,0,108
68,2012,2,7,1,0,86
68,2012,2,8,1,0,193
